,material_id,cif,formula,heat_all,heat_ref,dir_gap,ind_gap
8890,14387,"# generated using pymatgen
data_KHgO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.49231383
_cell_length_b   4.49231383
_cell_length_c   4.49231383
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KHgO3
_chemical_formula_sum   'K1 Hg1 O3'
_cell_volume   90.65886218
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hg  Hg0  1  0.22028030  -0.00000000  0.00000000  1
  K  K1  1  0.70991838  0.50000000  0.50000000  1
  O  O2  1  0.21689708  -0.00000000  0.50000000  1
  O  O3  1  0.21689708  0.50000000  0.00000000  1
  O  O4  1  0.21083522  0.50000000  0.50000000  1
",HgKO3,1.64,1.644861305,0,0
14237,7731,"# generated using pymatgen
data_InPbN2O
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.36007160
_cell_length_b   4.36007160
_cell_length_c   4.36007160
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   InPbN2O
_chemical_formula_sum   'In1 Pb1 N2 O1'
_cell_volume   82.88593912
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  In  In0  1  0.00082300  0.00000000  -0.00000000  1
  Pb  Pb1  1  0.50645608  0.50000000  0.50000000  1
  N  N2  1  0.49947189  -0.00000000  0.50000000  1
  N  N3  1  0.49947189  0.50000000  0.00000000  1
  O  O4  1  0.00462519  0.50000000  0.50000000  1
",InPbON2,1.92,1.881670866,0,0
11755,2654,"# generated using pymatgen
data_ZrGaNO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.92143887
_cell_length_b   3.92143887
_cell_length_c   3.92143887
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ZrGaNO2
_chemical_formula_sum   'Zr1 Ga1 N1 O2'
_cell_volume   60.30264303
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zr  Zr0  1  0.14179114  -0.00000000  -0.00000000  1
  Ga  Ga1  1  0.49982848  0.50000000  0.50000000  1
  N  N2  1  0.42163942  0.00000000  0.50000000  1
  O  O3  1  0.40471851  0.50000000  -0.00000000  1
  O  O4  1  -0.02161507  0.50000000  0.50000000  1
",ZrGaO2N,0.76,0.754452033,2.6,1.9
6258,17152,"# generated using pymatgen
data_BaReN3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.49494738
_cell_length_b   4.49494738
_cell_length_c   4.49494738
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BaReN3
_chemical_formula_sum   'Ba1 Re1 N3'
_cell_volume   90.81839812
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Re  Re0  1  0.00000000  0.00000000  0.00000000  1
  Ba  Ba1  1  0.50000000  0.50000000  0.50000000  1
  N  N2  1  0.50000000  0.00000000  0.50000000  1
  N  N3  1  0.50000000  0.50000000  0.00000000  1
  N  N4  1  0.00000000  0.50000000  0.50000000  1
",ReBaN3,3.92,3.484499784,0,0
479,4772,"# generated using pymatgen
data_CoSbNOF
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.90862646
_cell_length_b   3.90862646
_cell_length_c   3.90862646
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CoSbNOF
_chemical_formula_sum   'Co1 Sb1 N1 O1 F1'
_cell_volume   59.71349680
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sb  Sb0  1  0.00105739  0.00000000  0.00000000  1
  Co  Co1  1  0.50442650  0.50000000  0.50000000  1
  F  F2  1  0.49999227  0.00000000  0.50000000  1
  N  N3  1  0.50034468  0.50000000  0.00000000  1
  O  O4  1  0.00413687  0.50000000  0.50000000  1
",SbCoOFN,1.04,1.010933044,0,0
2412,6386,"# generated using pymatgen
data_TeAuN2O
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.13491278
_cell_length_b   4.13491278
_cell_length_c   4.13491278
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TeAuN2O
_chemical_formula_sum   'Te1 Au1 N2 O1'
_cell_volume   70.69668634
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Te  Te0  1  0.15567208  0.00000000  0.00000000  1
  Au  Au1  1  0.52596547  0.50000000  0.50000000  1
  N  N2  1  0.40112255  0.00000000  0.50000000  1
  N  N3  1  0.40112255  0.50000000  0.00000000  1
  O  O4  1  0.01376991  0.50000000  0.50000000  1
",TeAuON2,1.74,1.73397375,0,0
10018,1208,"# generated using pymatgen
data_YCoNO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.31714162
_cell_length_b   4.31714162
_cell_length_c   4.31714162
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   YCoNO2
_chemical_formula_sum   'Y1 Co1 N1 O2'
_cell_volume   80.46164120
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Co  Co0  1  0.00000889  0.00000000  0.00000000  1
  Y  Y1  1  0.50581085  0.50000000  0.50000000  1
  N  N2  1  0.49937385  0.00000000  0.50000000  1
  O  O3  1  0.49974878  0.50000000  0.00000000  1
  O  O4  1  0.00504708  0.50000000  0.50000000  1
",CoYO2N,2.04,2.04158759,0,0
3057,6740,"# generated using pymatgen
data_AlCrN2O
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.65983801
_cell_length_b   3.65983801
_cell_length_c   3.65983801
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlCrN2O
_chemical_formula_sum   'Al1 Cr1 N2 O1'
_cell_volume   49.02138662
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cr  Cr0  1  0.00144720  0.00000000  -0.00000000  1
  Al  Al1  1  0.50165083  0.50000000  0.50000000  1
  N  N2  1  0.50180423  0.00000000  0.50000000  1
  N  N3  1  0.50180423  0.50000000  -0.00000000  1
  O  O4  1  0.00183159  0.50000000  0.50000000  1
",CrAlON2,1.46,1.360386871,0,0
8716,13603,"# generated using pymatgen
data_CsLiO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.46925312
_cell_length_b   4.46925312
_cell_length_c   4.46925312
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CsLiO3
_chemical_formula_sum   'Cs1 Li1 O3'
_cell_volume   89.26986044
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.00053902  0.00000000  -0.00000000  1
  Cs  Cs1  1  0.50406135  0.50000000  0.50000000  1
  O  O2  1  0.50117865  -0.00000000  0.50000000  1
  O  O3  1  0.50117865  0.50000000  -0.00000000  1
  O  O4  1  0.00318464  0.50000000  0.50000000  1
",LiCsO3,2.1,2.106156055,0,0
5870,9156,"# generated using pymatgen
data_RbReSO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.37950255
_cell_length_b   4.37950255
_cell_length_c   4.37950255
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   RbReSO2
_chemical_formula_sum   'Rb1 Re1 S1 O2'
_cell_volume   83.99904538
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Rb  Rb0  1  -0.00445006  0.00000000  0.00000000  1
  Re  Re1  1  0.54299781  0.50000000  0.50000000  1
  S  S2  1  0.48369393  0.00000000  0.50000000  1
  O  O3  1  0.51706918  0.50000000  0.00000000  1
  O  O4  1  -0.02454573  0.50000000  0.50000000  1
",RbReO2S,1,0.610291468,0,0
9806,11999,"# generated using pymatgen
data_RbSbO2F
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.71104398
_cell_length_b   4.71104398
_cell_length_c   4.71104398
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   RbSbO2F
_chemical_formula_sum   'Rb1 Sb1 O2 F1'
_cell_volume   104.55660581
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sb  Sb0  1  0.00046395  0.00000000  0.00000000  1
  Rb  Rb1  1  0.50461243  0.50000000  0.50000000  1
  F  F2  1  0.49946938  0.00000000  0.50000000  1
  O  O3  1  0.50003067  0.50000000  0.00000000  1
  O  O4  1  0.00482635  0.50000000  0.50000000  1
",SbRbO2F,2.54,2.34823986,0,0
9791,15531,"# generated using pymatgen
data_LaAgO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.62719738
_cell_length_b   4.62719738
_cell_length_c   4.62719738
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LaAgO3
_chemical_formula_sum   'La1 Ag1 O3'
_cell_volume   99.07271776
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ag  Ag0  1  0.00038236  0.00000000  -0.00000000  1
  La  La1  1  0.50462639  0.50000000  0.50000000  1
  O  O2  1  0.50034390  0.00000000  0.50000000  1
  O  O3  1  0.50034390  0.50000000  0.00000000  1
  O  O4  1  0.00490387  0.50000000  0.50000000  1
",AgLaO3,1.38,1.383478056,0,0
2807,8928,"# generated using pymatgen
data_HfIrSO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.38828762
_cell_length_b   4.38828762
_cell_length_c   4.38828762
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HfIrSO2
_chemical_formula_sum   'Hf1 Ir1 S1 O2'
_cell_volume   84.50555402
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ir  Ir0  1  0.31840902  0.00000000  0.00000000  1
  Hf  Hf1  1  0.44000520  0.50000000  0.50000000  1
  S  S2  1  0.15532936  0.00000000  0.50000000  1
  O  O3  1  0.40401502  0.50000000  0.00000000  1
  O  O4  1  -0.13001164  0.50000000  0.50000000  1
",IrHfO2S,1,0.997670429,0,0
7461,11154,"# generated using pymatgen
data_CsZrO2F
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.84360381
_cell_length_b   4.84360381
_cell_length_c   4.84360381
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CsZrO2F
_chemical_formula_sum   'Cs1 Zr1 O2 F1'
_cell_volume   113.63335708
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zr  Zr0  1  0.00053771  0.00000000  0.00000000  1
  Cs  Cs1  1  0.50477300  0.50000000  0.50000000  1
  F  F2  1  0.49910451  0.00000000  0.50000000  1
  O  O3  1  0.50030770  0.50000000  0.00000000  1
  O  O4  1  0.00487615  0.50000000  0.50000000  1
",ZrCsO2F,3.52,3.267290176,0,0
6636,16475,"# generated using pymatgen
data_ScGeN3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.80891890
_cell_length_b   3.80891890
_cell_length_c   3.80891890
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ScGeN3
_chemical_formula_sum   'Sc1 Ge1 N3'
_cell_volume   55.25927431
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sc  Sc0  1  0.00338728  0.00000000  -0.00000000  1
  Ge  Ge1  1  0.50155650  0.50000000  0.50000000  1
  N  N2  1  0.50093339  -0.00000000  0.50000000  1
  N  N3  1  0.50093339  0.50000000  0.00000000  1
  N  N4  1  0.00163531  0.50000000  0.50000000  1
",ScGeN3,1.24,1.242157701,0,0
8459,7997,"# generated using pymatgen
data_ZnAsN2O
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.91251592
_cell_length_b   3.91251592
_cell_length_c   3.91251592
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ZnAsN2O
_chemical_formula_sum   'Zn1 As1 N2 O1'
_cell_volume   59.89193599
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zn  Zn0  1  0.21379097  0.00000000  0.00000000  1
  As  As1  1  0.51530815  0.50000000  0.50000000  1
  N  N2  1  0.39383057  -0.00000000  0.50000000  1
  N  N3  1  0.39383057  0.50000000  0.00000000  1
  O  O4  1  -0.02882674  0.50000000  0.50000000  1
",ZnAsON2,1.3,1.21872362,0,0
